pais,country_slug,jugador,slug,posicion_listado,primary_position,secondary_positions,wikidata_id,wikidata_label,wikidata_description,enrichment_status,birth_date,height_cm,club,shirt_number,is_captain,attack,midfield,defense,goalkeeping,ovr
Uzbekistán,uzbekistan,Umar Eshmurodov,umar-eshmurodov,DEFENSORES,CB,"[""LB"",""RB""]",Q89047062,Umar Eshmurodov,Uzbekistani footballer,matched,1992-11-30,185,,,false,29,48,73,1,67
Uzbekistán,uzbekistan,Avazbek Ulmasaliev,avazbek-ulmasaliev,DEFENSORES,CB,"[""LB"",""RB""]",Q123995807,Avazbek Ulmasaliev,Uzbekistani footballer,matched,2000-03-27,,FC AGMK,,false,35,54,79,4,73
Uzbekistán,uzbekistan,Jakhongir Urozov,jakhongir-urozov,DEFENSORES,CB,"[""LB"",""RB""]",Q122055800,Jakhongir Urozov,Uzbekistani association football player,matched,2004-01-18,,,,false,31,50,75,1,69
Uzbekistán,uzbekistan,Bekhruz Karimov,bekhruz-karimov,DEFENSORES,CB,"[""LB"",""RB""]",Q131470768,Bekhruz Karimov,Uzbekistani footballer,matched,2007-08-07,,,,false,31,50,75,1,69
Uzbekistán,uzbekistan,Abdulla Abdullaev,abdulla-abdullaev,DEFENSORES,CB,"[""LB"",""RB""]",Q122152591,Abdulla Abdullaev,Uzbekistani footballer,matched,1997-09-01,183,,,false,31,50,75,1,69
Uzbekistán,uzbekistan,Akmal Mozgovoy,akmal-mozgovoy,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q99777968,Akmal Mozgovoy,Uzbekistani footballer,matched,1999-04-02,180,,,false,53,74,55,1,72
Uzbekistán,uzbekistan,Otabek Shukurov,otabek-shukurov,MEDIOCAMPISTAS,CM,[],Q26209536,Otabek Shukurov,association football player,matched,1996-06-22,182,F.C. Bunyodkor,,false,58,79,60,5,77
Uzbekistán,uzbekistan,Jamshid Iskanderov,jamshid-iskanderov,MEDIOCAMPISTAS,CM,[],Q16235461,Jamshid Iskanderov,Uzbekistani footballer,matched,1993-10-16,168,FC Neftchi Fergana,,false,59,80,61,6,78
Uzbekistán,uzbekistan,Odildzhon Khamrobekov,odildzhon-khamrobekov,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,55,76,57,2,74
Uzbekistán,uzbekistan,Jaloliddin Masharipov,jaloliddin-masharipov,MEDIOCAMPISTAS,CM,[],Q19831829,Jaloliddin Masharipov,Uzbekistani association football player,matched,1993-09-01,178,Pakhtakor Tashkent FK,,false,56,77,58,3,75
Uzbekistán,uzbekistan,Aziz Ganiev,aziz-ganiev,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,54,75,56,1,73
Uzbekistán,uzbekistan,Sherzod Esanov,sherzod-esanov,MEDIOCAMPISTAS,CM,[],Q128133456,Sherzod Esanov,Uzbekistani footballer,matched,2003-02-01,,FK Buxoro,,false,57,78,59,4,76
Uzbekistán,uzbekistan,Abbosbek Fayzullaev,abbosbek-fayzullaev,MEDIOCAMPISTAS,CM,[],Q117280421,Abbosbek Fayzullaev,Uzbek footballer (born 2003),matched,2003-10-03,167,İstanbul Başakşehir F.K.,,false,55,76,57,2,74
Uzbekistán,uzbekistan,Eldor Shomurodov,eldor-shomurodov,DELANTEROS,ST,[],Q20641483,Eldor Shomurodov,Uzbekistani association football player,matched,1995-06-29,190,F.C. Bunyodkor,,false,83,58,26,3,78
Uzbekistán,uzbekistan,Igor Sergeev,igor-sergeev,DELANTEROS,ST,[],Q10549264,Igor Sergeev,footballer,matched,1993-04-30,181,Pakhtakor Tashkent FK,,false,86,61,29,6,81
Uzbekistán,uzbekistan,Azizbek Amanov,azizbek-amanov,DELANTEROS,ST,"[""LW"",""RW""]",Q110813058,Azizbek Amonov,Uzbek footballer,matched,1997-10-30,183,,,false,79,54,22,1,74
Uzbekistán,uzbekistan,Oston Urunov,oston-urunov,DELANTEROS,ST,"[""LW"",""RW""]",Q65030956,Oston Urunov,Uzbekistani association football player,matched,2000-12-19,181,Spartak Moscow,,false,83,58,26,3,78
Uzbekistán,uzbekistan,Dostonbek Khamdamov,dostonbek-khamdamov,DELANTEROS,ST,"[""LW"",""RW""]",Q20306806,Dostonbek Khamdamov,Uzbekistani association football player,matched,1996-07-24,178,F.C. Bunyodkor,,false,85,60,28,5,80
Inglaterra,inglaterra,Jordan Pickford,jordan-pickford,ARQUEROS,GK,[],Q13014035,Jordan Pickford,English association football player (born 1994),matched,1994-03-07,185,Everton F.C.,,false,16,26,38,87,80
Inglaterra,inglaterra,Dean Henderson,dean-henderson,ARQUEROS,GK,[],Q28059260,Dean Henderson,English association football player (born 1997),matched,1997-03-12,188,Crystal Palace F.C.,,false,13,23,35,84,77
Inglaterra,inglaterra,James Trafford,james-trafford,ARQUEROS,GK,[],Q107985608,Steppe Trafford,English footballer (born 2002),matched,2002-10-10,197,Manchester City F.C.,,false,19,29,41,90,83
Inglaterra,inglaterra,Reece James,reece-james,DEFENSORES,CB,[],Q39076401,Reece James,English association football player (born 1999),matched,1999-12-08,179,Chelsea F.C.,,false,45,64,89,14,83
Inglaterra,inglaterra,Tino Livramento,tino-livramento,DEFENSORES,CB,[],Q107930811,Tino Livramento,English association football player (born 2002),matched,2002-11-12,173,Newcastle United F.C.,,false,37,56,81,6,75
Inglaterra,inglaterra,Marc Guéhi,marc-guehi,DEFENSORES,CB,[],Q44737396,Marc Guéhi,English association football player (born 2000),matched,2000-07-13,182,Manchester City F.C.,,false,46,65,90,15,84
Inglaterra,inglaterra,Ezri Konsa,ezri-konsa,DEFENSORES,CB,[],Q27063854,Ezri Konsa,English association football player (born 1997),matched,1997-10-23,183,Aston Villa F.C.,,false,42,61,86,11,80
Inglaterra,inglaterra,John Stones,john-stones,DEFENSORES,CB,[],Q2025900,John Stones,English association football player (born 1994),matched,1994-05-28,188,Manchester City F.C.,,false,44,63,88,13,82
Inglaterra,inglaterra,Jarell Quansah,jarell-quansah,DEFENSORES,CB,[],Q112813857,Jarell Quansah,English association football player,matched,2003-01-29,190,Bayer 04 Leverkusen,,false,45,64,89,14,83
Inglaterra,inglaterra,Nico O’Reilly,nico-o-reilly,DEFENSORES,CB,"[""LB"",""RB""]",Q118645253,Nico O'Reilly,English association football player (born 2005),matched,2005-03-21,193,Manchester City F.C.,,false,42,61,86,11,80
Inglaterra,inglaterra,Dan Burn,dan-burn,DEFENSORES,CB,[],Q5213217,Dan Burn,English association football player (born 1992),matched,1992-05-09,198,Newcastle United F.C.,,false,37,56,81,6,75
Inglaterra,inglaterra,Djed Spence,djed-spence,DEFENSORES,CB,[],Q56222532,Djed Spence,English association football player,matched,2000-08-09,185,Tottenham Hotspur F.C.,,false,43,62,87,12,81
Inglaterra,inglaterra,Declan Rice,declan-rice,MEDIOCAMPISTAS,CDM,[],Q30007142,Declan Rice,English footballer (born 1999),matched,1999-01-14,188,Arsenal F.C.,,false,55,84,76,12,83
Inglaterra,inglaterra,Elliot Anderson,elliot-anderson,MEDIOCAMPISTAS,CM,[],Q104762954,Elliot Anderson,English association football player,matched,2002-11-06,179,Nottingham Forest F.C.,,false,63,84,65,10,82
Inglaterra,inglaterra,Jude Bellingham,jude-bellingham,MEDIOCAMPISTAS,CM,[],Q66241169,Jude Bellingham,English association football player (born 2003),matched,2003-06-29,186,Real Madrid Club de Fútbol,,false,67,88,69,14,86
Inglaterra,inglaterra,Jordan Henderson,jordan-henderson,MEDIOCAMPISTAS,CM,[],Q273715,Jordan Henderson,English association football player (born 1990),matched,1990-06-17,182,Brentford F.C.,,false,58,79,60,5,77
Inglaterra,inglaterra,Morgan Rogers,morgan-rogers,MEDIOCAMPISTAS,CAM,[],Q61598452,Morgan Rogers,English association football player,matched,2002-07-26,189,Aston Villa F.C.,,false,75,84,43,7,80
Inglaterra,inglaterra,Kobbie Mainoo,kobbie-mainoo,MEDIOCAMPISTAS,CM,[],Q114703020,Kobbie Mainoo,English footballer (born 2005),matched,2005-04-19,175,Manchester United F.C.,,false,66,87,68,13,85
Inglaterra,inglaterra,Harry Kane,harry-kane,DELANTEROS,ST,[],Q969725,Harry Kane,English association football player (born 1993),matched,1993-07-28,188,FC Bayern Munich,,false,90,65,33,10,85
Inglaterra,inglaterra,Ivan Toney,ivan-toney,DELANTEROS,ST,[],Q16239819,Ivan Toney,English association football player,matched,1996-03-16,179,Al Ahli FC,,false,84,59,27,4,79
Inglaterra,inglaterra,Ollie Watkins,ollie-watkins,DELANTEROS,ST,[],Q16911979,Ollie Watkins,English footballer (born 1995),matched,1995-12-30,180,Aston Villa F.C.,,false,88,63,31,8,83
Inglaterra,inglaterra,Bukayo Saka,bukayo-saka,DELANTEROS,RW,[],Q59306386,Bukayo Saka,English footballer (born 2001),matched,2001-09-05,178,Arsenal F.C.,,false,89,77,42,13,87
Inglaterra,inglaterra,Noni Madueke,noni-madueke,DELANTEROS,RW,[],Q66801705,Noni Madueke,English footballer (born 2002),matched,2002-03-10,182,Arsenal F.C.,,false,90,78,43,14,88
Inglaterra,inglaterra,Marcus Rashford,marcus-rashford,DELANTEROS,ST,[],Q22951255,Marcus Rashford,English association football player (born 1997),matched,1997-10-31,188,Manchester United F.C.,,false,92,67,35,12,87
Inglaterra,inglaterra,Anthony Gordon,anthony-gordon,DELANTEROS,RW,[],Q45179405,Anthony Gordon,English association football player (born 2001)and a Barcelona player,matched,2001-02-24,183,Fc Barcelona,,false,90,78,43,14,88
Inglaterra,inglaterra,Eberechi Eze,eberechi-eze,DELANTEROS,LW,[],Q28445512,Eberechi Eze,English association football player (born 1998),matched,1998-06-29,178,Arsenal F.C.,,false,91,79,44,15,89
Croacia,croacia,Dominik Livakovic,dominik-livakovic,ARQUEROS,GK,[],Q18207229,Dominik Livaković,Croatian association football player (born 1995),matched,1995-01-09,186,Fenerbahçe Istanbul,,false,13,23,35,84,77
Croacia,croacia,Dominik Kotarski,dominik-kotarski,ARQUEROS,GK,[],Q51159914,Dominik Kotarski,Croatian association football player,matched,2000-02-10,189,AFC Ajax,,false,18,28,40,89,82
Croacia,croacia,Ivor Pandur,ivor-pandur,ARQUEROS,GK,[],Q84462730,Ivor Pandur,Croatian association football player,matched,2000-03-25,187,Hellas Verona FC,,false,11,21,33,82,75
Croacia,croacia,Josko Gvardiol,josko-gvardiol,DEFENSORES,CB,[],Q73400656,Joško Gvardiol,Croatian association football player (born 2002),matched,2002-01-23,185,Manchester City F.C.,,false,44,63,88,13,82
Croacia,croacia,Duje Caleta-Car,duje-caleta-car,DEFENSORES,CB,[],Q17612806,Duje Ćaleta-Car,Croatian association football player (born 1996),matched,1996-09-17,193,Olympique Lyonnais,,false,38,57,82,7,76
Croacia,croacia,Josip Sutalo,josip-sutalo,DEFENSORES,CB,[],Q98592909,Josip Šutalo,Croation association football player,matched,2000-02-28,190,,,false,32,51,76,1,70
Croacia,croacia,Josip Stanisic,josip-stanisic,DEFENSORES,CB,[],Q65950201,Josip Stanišić,Croatian association football player (born 2000),matched,2000-04-02,186,FC Bayern Munich II,,false,34,53,78,3,72
Croacia,croacia,Marin Pongračić,marin-pongracic,DEFENSORES,CB,[],Q29427316,Marin Pongračić,Croatian association football player,matched,1997-09-11,193,FC Bayern Munich,,false,44,63,88,13,82
Croacia,croacia,Martin Erlic,martin-erlic,DEFENSORES,CB,[],Q42319683,Martin Erlić,Croatian association football player,matched,1998-01-24,193,Parma Calcio 1913,,false,38,57,82,7,76
Croacia,croacia,Luka Vuskovic,luka-vuskovic,DEFENSORES,CB,[],Q115162374,Luka Vušković,Croatian footballer,matched,2007-02-24,193,Tottenham Hotspur F.C.,,false,40,59,84,9,78
Croacia,croacia,Luka Modric,luka-modric,MEDIOCAMPISTAS,CM,"[""CAM""]",Q483837,Luka Modrić,Croatian association football player (born 1985),matched,1985-09-09,174,AC Milan,,false,63,84,65,10,82
Croacia,croacia,Mateo Kovacic,mateo-kovacic,MEDIOCAMPISTAS,CM,[],Q701297,Mateo Kovačić,Croatian association football player (born 1994),matched,1994-05-06,177,Manchester City F.C.,,false,64,85,66,11,83
Croacia,croacia,Mario Pasalic,mario-pasalic,MEDIOCAMPISTAS,CM,[],Q14625183,Mario Pašalić,Croatian footballer,matched,1995-02-09,188,Atalanta BC,,false,56,77,58,3,75
Croacia,croacia,Nikola Vlasic,nikola-vlasic,MEDIOCAMPISTAS,CM,[],Q17501875,Nikola Vlašić,Croatian association football player,matched,1997-10-04,178,Torino FC,,false,60,81,62,7,79
Croacia,croacia,Luka Sucic,luka-sucic,MEDIOCAMPISTAS,CM,[],Q67999144,Luka Sučić,Croatian association football player,matched,2002-09-08,185,FC Liefering,,false,55,76,57,2,74
Croacia,croacia,Martin Baturina,martin-baturina,MEDIOCAMPISTAS,CM,[],Q107446975,Martin Baturina,Croatian association football player (born 2003),matched,2003-02-16,172,,,false,51,72,53,1,70
Croacia,croacia,Kristijan Jakic,kristijan-jakic,MEDIOCAMPISTAS,CM,[],Q27106995,Kristijan Jakić,association football player,matched,1997-05-14,181,NK Lokomotiva,,false,59,80,61,6,78
Croacia,croacia,Petar Sucic,petar-sucic,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q120907522,Petar Sučić,Croatian footballer (born 2003),matched,2003-10-25,183,,,false,55,76,57,2,74
Croacia,croacia,Nikola Moro,nikola-moro,MEDIOCAMPISTAS,CM,[],Q27914817,Nikola Moro,Croatian association football player,matched,1998-03-12,185,GNK Dinamo Zagreb,,false,61,82,63,8,80
Croacia,croacia,Toni Fruk,toni-fruk,MEDIOCAMPISTAS,CM,[],Q109587383,Toni Fruk,Croatian association football player (born 2001),matched,2001-03-09,174,,,false,53,74,55,1,72
Croacia,croacia,Ivan Perisic,ivan-perisic,DELANTEROS,ST,"[""LW"",""RW""]",Q161054,Ivan Perišić,Croatian association football player,matched,1989-02-02,186,PSV Eindhoven,,false,85,60,28,5,80
Croacia,croacia,Andrej Kramaric,andrej-kramaric,DELANTEROS,ST,[],Q502898,Andrej Kramarić,Croatian association football player,matched,1991-06-19,180,TSG 1899 Hoffenheim,,false,86,61,29,6,81
Croacia,croacia,Ante Budimir,ante-budimir,DELANTEROS,ST,[],Q17505049,Ante Budimir,Croatian association football player (born 1991),matched,1991-07-22,190,Club Atlético Osasuna,,false,84,59,27,4,79
Croacia,croacia,Marco Pasalic,marco-pasalic,DELANTEROS,ST,"[""LW"",""RW""]",Q107641804,Marco Pašalić,Croatian-German associatiion football player,matched,2000-09-14,177,,,false,81,56,24,1,76
Croacia,croacia,Petar Musa,petar-musa,DELANTEROS,ST,[],Q84810924,Petar Musa,Croatian association football player,matched,1998-03-04,190,SK Slavia Prague,,false,90,65,33,10,85
Croacia,croacia,Igor Matanovic,igor-matanovic,DELANTEROS,ST,"[""LW"",""RW""]",Q102399064,Igor Matanović,German association football player,matched,2003-03-31,194,,,false,79,54,22,1,74
Panamá,panama,Orlando Mosquera,orlando-mosquera,ARQUEROS,GK,[],Q48839143,Orlando Mosquera,Panamanian association football player,matched,1994-12-25,191,Panama men's national football team,,false,12,22,34,83,76
Panamá,panama,Luis Mejía,luis-mejia,ARQUEROS,GK,[],Q2465298,Luis Mejía,Panamanian footballer,matched,1991-03-16,191,Club Nacional de Football,,false,8,18,30,79,72
Panamá,panama,César Samudio,cesar-samudio,ARQUEROS,GK,[],Q114216100,César Samudio,Panamanian association football player,matched,1994-03-26,188,Chepo FC,,false,13,23,35,84,77
Panamá,panama,César Blackman,cesar-blackman,DEFENSORES,CB,"[""LB"",""RB""]",Q63088236,César Blackman,football player (1975-2019),matched,1975-00-00,,,,false,32,51,76,1,70
Panamá,panama,Jorge Gutiérrez,jorge-gutierrez,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,29,48,73,1,67
Panamá,panama,Amir Murillo,amir-murillo,DEFENSORES,CB,[],Q27805413,Michael Amir Murillo,Panamanian footballer,matched,1996-02-11,183,Beşiktaş J.K. (Football),,false,36,55,80,5,74
Panamá,panama,Fidel Escobar,fidel-escobar,DEFENSORES,CB,[],Q20090660,Fidel Escobar,Panamanian association football player,matched,1995-01-09,181,AD Alcorcón,,false,35,54,79,4,73
Panamá,panama,Andrés Andrade,andres-andrade,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,32,51,76,1,70
Panamá,panama,Edgardo Fariña,edgardo-farina,DEFENSORES,CB,"[""LB"",""RB""]",Q117239349,Edgardo Fariña,Panamanian footballer,matched,2001-10-19,194,Sociedad Deportiva Atlético Nacional,,false,34,53,78,3,72
Panamá,panama,José Córdoba,jose-cordoba,DEFENSORES,CB,"[""LB"",""RB""]",Q108543955,José Córdoba,Panamanian footballer,matched,2001-03-06,187,Club Atlético Independiente de La Chorrera,,false,37,56,81,6,75
Panamá,panama,Eric Davis,eric-davis,DEFENSORES,CB,[],Q3731469,Eric Davis,Panamanian association football player,matched,1991-03-31,179,FC DAC 1904 Dunajská Streda,,false,33,52,77,2,71
Panamá,panama,Jiovani Ramos,jiovani-ramos,DEFENSORES,CB,"[""LB"",""RB""]",Q140078614,Jiovani Ramos,Panamanian footballer,matched,1997-01-26,,,,false,33,52,77,2,71
Panamá,panama,Roderick Miller,roderick-miller,DEFENSORES,CB,[],Q3939881,Roderick Miller,Panamanian footballer,matched,1992-04-03,189,San Francisco F.C.,,false,35,54,79,4,73
Panamá,panama,Aníbal Godoy,anibal-godoy,MEDIOCAMPISTAS,CM,[],Q2759958,Aníbal Godoy,Panamanian association football player,matched,1990-02-10,182,San Jose Earthquakes,,false,52,73,54,1,71
Panamá,panama,Adalberto Carrasquilla,adalberto-carrasquilla,MEDIOCAMPISTAS,CM,[],Q59193510,Adalberto Carrasquilla,Panamanian footballer,matched,1998-11-28,170,FC Cartagena,,false,56,77,58,3,75
Panamá,panama,Carlos Harvey,carlos-harvey,MEDIOCAMPISTAS,CM,[],Q61990402,Carlos Harvey,Panamanian footballer,matched,2000-02-03,184,LA Galaxy II,,false,56,77,58,3,75
Panamá,panama,Cristian Martínez,cristian-martinez,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q108803512,Cristian Martínez,Paraguayan footballer,matched,1983-05-19,,,,false,51,72,53,1,70
Panamá,panama,José Luis Rodríguez,jose-luis-rodriguez,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,55,76,57,2,74
Panamá,panama,César Yanis,cesar-yanis,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q100271502,César Yanis,Panamanian footballer,matched,1996-01-28,170,,,false,52,73,54,1,71
Panamá,panama,Yoel Bárcenas,yoel-barcenas,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q21072120,Édgar Joel Bárcenas,Panamanian association football player,matched,1993-10-23,175,Girona FC,,false,55,76,57,2,74
Panamá,panama,Alberto Quintero,alberto-quintero,MEDIOCAMPISTAS,CM,[],Q766988,Alberto Quintero,Panamian footballer,matched,1987-12-18,167,Club Universitario de Deportes,,false,54,75,56,1,73
Panamá,panama,Azarías Londoño,azarias-londono,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q117304605,Azarias Londoño,Panamanian footballer,matched,2001-06-21,185,Alianza F.C.,,false,57,78,59,4,76
Panamá,panama,Ismael Díaz,ismael-diaz,DELANTEROS,ST,"[""LW"",""RW""]",Q24689169,Ismael Díaz,association football player,matched,1990-08-21,,Club Barcelona Atlético,,false,83,58,26,3,78
Panamá,panama,Cecilio Waterman,cecilio-waterman,DELANTEROS,ST,"[""LW"",""RW""]",Q969014,Cecilio Waterman,Panamanian professional association football striker,matched,1991-04-13,181,Centro Atlético Fénix,,false,82,57,25,2,77
Panamá,panama,José Fajardo,jose-fajardo,DELANTEROS,ST,[],Q48877857,José Fajardo,Panamanian footballer,matched,1993-08-18,180,Club 9 de Octubre,,false,86,61,29,6,81
Panamá,panama,Tomás Rodríguez,tomas-rodriguez,DELANTEROS,ST,[],Q117842510,Tomás Rodríguez,Panamanian association football player,matched,1999-03-09,183,,,false,81,56,24,1,76
Ghana,ghana,Benjamin Asare,benjamin-asare,ARQUEROS,GK,[],Q106212969,Benjamin Asare,Ghanaian association football player,matched,1992-01-01,,,,false,9,19,31,80,73
Ghana,ghana,Lawrence Ati-Zigi,lawrence-ati-zigi,ARQUEROS,GK,[],Q21523253,Lawrence Ati-Zigi,Ghanaian association football player,matched,1996-11-29,188,FC Liefering,,false,9,19,31,80,73
Ghana,ghana,Joseph Anang,joseph-anang,ARQUEROS,GK,[],Q107985032,Joseph Anang,Ghanaian-born English association football player,matched,2000-06-08,,,,false,10,20,32,81,74
Ghana,ghana,Baba Rahman,baba-rahman,DEFENSORES,CB,[],Q317389,Baba Rahman,Ghanaian footballer,matched,1994-07-02,179,Chelsea F.C.,,false,42,61,86,11,80
Ghana,ghana,Gideon Mensah,gideon-mensah,DEFENSORES,CB,[],Q25939340,Gideon Mensah,association football player,matched,1998-07-18,178,FC Red Bull Salzburg,,false,40,59,84,9,78
Ghana,ghana,Marvin Senaya,marvin-senaya,DEFENSORES,CB,"[""LB"",""RB""]",Q108606228,Marvin Senaya,French footballer,matched,2001-01-28,181,,,false,30,49,74,1,68
Ghana,ghana,Alidu Seidu,alidu-seidu,DEFENSORES,CB,[],Q102426988,Alidu Seidu,Ghanaian footballer,matched,2000-06-04,173,,,false,30,49,74,1,68
Ghana,ghana,Abdul Mumin,abdul-mumin,DEFENSORES,CB,[],Q27064119,Abdul Mumin,Ghanaian association football player,matched,1998-06-06,188,Rayo Vallecano,,false,38,57,82,7,76
Ghana,ghana,Jerome Opoku,jerome-opoku,DEFENSORES,CB,[],Q67905022,Jerome Opoku,English association football player (born 1998),matched,1998-10-14,194,Fulham F.C.,,false,42,61,86,11,80
Ghana,ghana,Jonas Adjetey,jonas-adjetey,DEFENSORES,CB,"[""LB"",""RB""]",Q124045019,Jonas Adjetey,Ghanaian footballer,matched,2003-12-13,188,,,false,31,50,75,1,69
Ghana,ghana,Kojo Peprah,kojo-peprah,DEFENSORES,CB,"[""LB"",""RB""]",Q117848823,Kojo Oppong,Ghanaian association football player,matched,2004-06-04,185,IFK Norrköping FK,,false,36,55,80,5,74
Ghana,ghana,Derrick Luckassen,derrick-luckassen,DEFENSORES,CB,[],Q18046760,Derrick Luckassen,Dutch footballer,matched,1995-07-03,186,AZ Alkmaar,,false,40,59,84,9,78
Ghana,ghana,Elisha Owusu,elisha-owusu,MEDIOCAMPISTAS,CM,[],Q55934972,Elisha Owusu,Ghanaian and French association football player,matched,1997-11-07,182,Olympique Lyonnais,,false,62,83,64,9,81
Ghana,ghana,Thomas Partey,thomas-partey,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q118496464,Thomas Partey,Ghanaian Footballer,matched,,,,,false,51,72,53,1,70
Ghana,ghana,Kwasi Sibo,kwasi-sibo,MEDIOCAMPISTAS,CM,[],Q66370589,Kwasi Sibo,association football player,matched,1998-06-24,182,Real Oviedo,,false,58,79,60,5,77
